발표시각,지역,도시,예보시각,최저기온,최고기온,최저기온하한,최저기온상한,최고기온하한,최고기온상한
2020-08-01 06시,충북남부내륙,옥천,2020-08-11,23,32,,,,
2020-08-01 06시,충남북부서해안,서산,2020-08-04,24,28,,,,
2020-08-01 06시,충남북부서해안,서산,2020-08-05,24,28,,,,
2020-08-01 06시,충남북부서해안,서산,2020-08-06,24,29,,,,
2020-08-01 06시,충남북부서해안,서산,2020-08-07,24,27,,,,
2020-08-01 06시,충남북부서해안,서산,2020-08-08,23,29,,,,
2020-08-01 06시,충남북부서해안,서산,2020-08-09,22,28,,,,
2020-08-01 06시,충남북부서해안,서산,2020-08-10,23,28,,,,
2020-08-01 06시,충남북부서해안,서산,2020-08-11,23,29,,,,
2020-08-01 06시,충남북부서해안,태안,2020-08-04,24,28,,,,
2020-08-01 06시,충남북부서해안,태안,2020-08-05,24,28,,,,
2020-08-01 06시,충남북부서해안,태안,2020-08-06,24,28,,,,
2020-08-01 06시,충남북부서해안,태안,2020-08-07,24,27,,,,
2020-08-01 06시,충남북부서해안,태안,2020-08-08,23,28,,,,
2020-08-01 06시,충남북부서해안,태안,2020-08-09,23,29,,,,
2020-08-01 06시,충남북부서해안,태안,2020-08-10,24,28,,,,
2020-08-01 06시,충남북부서해안,태안,2020-08-11,24,29,,,,
2020-08-01 06시,충남북부서해안,당진,2020-08-04,24,29,,,,
2020-08-01 06시,충남북부서해안,당진,2020-08-05,24,29,,,,
2020-08-01 06시,충남북부서해안,당진,2020-08-06,24,28,,,,
2020-08-01 06시,충남북부서해안,당진,2020-08-07,24,28,,,,
2020-08-01 06시,충남북부서해안,당진,2020-08-08,23,28,,,,
2020-08-01 06시,충남북부서해안,당진,2020-08-09,23,29,,,,
2020-08-01 06시,충남북부서해안,당진,2020-08-10,24,29,,,,
2020-08-01 06시,충남북부서해안,당진,2020-08-11,24,30,,,,
2020-08-01 06시,충남북부서해안,홍성,2020-08-04,25,29,24,25,28,30
2020-08-01 06시,충남북부서해안,홍성,2020-08-05,25,28,25,25,27,29
2020-08-01 06시,충남북부서해안,홍성,2020-08-06,24,28,23,25,27,29
2020-08-01 06시,충남북부서해안,홍성,2020-08-07,24,28,23,25,27,29
2020-08-01 06시,충남북부서해안,홍성,2020-08-08,23,29,22,24,28,30
2020-08-01 06시,충남북부서해안,홍성,2020-08-09,23,29,22,24,28,30
2020-08-01 06시,충남북부서해안,홍성,2020-08-10,24,29,23,25,28,30
2020-08-01 06시,충남북부서해안,홍성,2020-08-11,24,31,23,25,30,32
2020-08-01 06시,충남남부서해안,보령,2020-08-04,25,29,,,,
2020-08-01 06시,충남남부서해안,보령,2020-08-05,24,29,,,,
2020-08-01 06시,충남남부서해안,보령,2020-08-06,24,29,,,,
2020-08-01 06시,충남남부서해안,보령,2020-08-07,24,28,,,,
2020-08-01 06시,충남남부서해안,보령,2020-08-08,23,28,,,,
2020-08-01 06시,충남남부서해안,보령,2020-08-09,23,29,,,,
2020-08-01 06시,충남남부서해안,보령,2020-08-10,24,29,,,,
2020-08-01 06시,충남남부서해안,보령,2020-08-11,24,30,,,,
2020-08-01 06시,충남남부서해안,서천,2020-08-04,26,31,,,,
2020-08-01 06시,충남남부서해안,서천,2020-08-05,25,30,,,,
2020-08-01 06시,충남남부서해안,서천,2020-08-06,25,30,,,,
2020-08-01 06시,충남남부서해안,서천,2020-08-07,25,28,,,,
2020-08-01 06시,충남남부서해안,서천,2020-08-08,25,29,,,,
2020-08-01 06시,충남남부서해안,서천,2020-08-09,24,29,,,,
2020-08-01 06시,충남남부서해안,서천,2020-08-10,25,30,,,,
2020-08-01 06시,충남남부서해안,서천,2020-08-11,25,31,,,,
2020-08-01 06시,충남북부내륙,천안,2020-08-04,24,29,,,,
2020-08-01 06시,충남북부내륙,천안,2020-08-05,25,28,,,,
2020-08-01 06시,충남북부내륙,천안,2020-08-06,25,28,,,,
2020-08-01 06시,충남북부내륙,천안,2020-08-07,25,29,,,,
2020-08-01 06시,충남북부내륙,천안,2020-08-08,23,28,,,,
2020-08-01 06시,충남북부내륙,천안,2020-08-09,23,29,,,,
2020-08-01 06시,충남북부내륙,천안,2020-08-10,23,29,,,,
2020-08-01 06시,충남북부내륙,천안,2020-08-11,23,30,,,,
2020-08-01 06시,충남북부내륙,아산,2020-08-04,25,29,,,,
2020-08-01 06시,충남북부내륙,아산,2020-08-05,25,30,,,,
2020-08-01 06시,충남북부내륙,아산,2020-08-06,24,29,,,,
2020-08-01 06시,충남북부내륙,아산,2020-08-07,24,28,,,,
2020-08-01 06시,충남북부내륙,아산,2020-08-08,23,29,,,,
2020-08-01 06시,충남북부내륙,아산,2020-08-09,23,30,,,,
2020-08-01 06시,충남북부내륙,아산,2020-08-10,24,30,,,,
2020-08-01 06시,충남북부내륙,아산,2020-08-11,24,31,,,,
2020-08-01 06시,충남북부내륙,예산,2020-08-04,25,30,,,,
2020-08-01 06시,충남북부내륙,예산,2020-08-05,25,29,,,,
2020-08-01 06시,충남북부내륙,예산,2020-08-06,25,29,,,,
2020-08-01 06시,충남북부내륙,예산,2020-08-07,24,28,,,,
2020-08-01 06시,충남북부내륙,예산,2020-08-08,23,29,,,,
2020-08-01 06시,충남북부내륙,예산,2020-08-09,23,30,,,,
2020-08-01 06시,충남북부내륙,예산,2020-08-10,24,30,,,,
2020-08-01 06시,충남북부내륙,예산,2020-08-11,25,32,,,,
2020-08-01 06시,대전·세종·충남중부내륙,대전,2020-08-04,25,30,24,26,29,31
2020-08-01 06시,대전·세종·충남중부내륙,대전,2020-08-05,25,29,25,25,28,30
2020-08-01 06시,대전·세종·충남중부내륙,대전,2020-08-06,24,29,23,25,28,30
2020-08-01 06시,대전·세종·충남중부내륙,대전,2020-08-07,24,28,24,25,27,29
2020-08-01 06시,대전·세종·충남중부내륙,대전,2020-08-08,24,28,23,25,27,30
2020-08-01 06시,대전·세종·충남중부내륙,대전,2020-08-09,24,29,23,25,28,31
2020-08-01 06시,대전·세종·충남중부내륙,대전,2020-08-10,24,29,24,25,28,31
2020-08-01 06시,대전·세종·충남중부내륙,대전,2020-08-11,24,31,23,25,30,32
2020-08-01 06시,대전·세종·충남중부내륙,공주,2020-08-04,25,31,,,,
2020-08-01 06시,대전·세종·충남중부내륙,공주,2020-08-05,24,30,,,,
2020-08-01 06시,대전·세종·충남중부내륙,공주,2020-08-06,24,29,,,,
2020-08-01 06시,대전·세종·충남중부내륙,공주,2020-08-07,24,29,,,,
2020-08-01 06시,대전·세종·충남중부내륙,공주,2020-08-08,24,30,,,,
2020-08-01 06시,대전·세종·충남중부내륙,공주,2020-08-09,24,30,,,,
2020-08-01 06시,대전·세종·충남중부내륙,공주,2020-08-10,24,31,,,,
2020-08-01 06시,대전·세종·충남중부내륙,공주,2020-08-11,24,32,,,,
2020-08-01 06시,대전·세종·충남중부내륙,계룡,2020-08-04,23,29,,,,
2020-08-01 06시,대전·세종·충남중부내륙,계룡,2020-08-05,23,29,,,,
2020-08-01 06시,대전·세종·충남중부내륙,계룡,2020-08-06,23,28,,,,
2020-08-01 06시,대전·세종·충남중부내륙,계룡,2020-08-07,23,27,,,,
2020-08-01 06시,대전·세종·충남중부내륙,계룡,2020-08-08,23,28,,,,
2020-08-01 06시,대전·세종·충남중부내륙,계룡,2020-08-09,23,29,,,,
2020-08-01 06시,대전·세종·충남중부내륙,계룡,2020-08-10,23,29,,,,
2020-08-01 06시,대전·세종·충남중부내륙,계룡,2020-08-11,23,31,,,,
2020-08-01 06시,대전·세종·충남중부내륙,세종,2020-08-04,25,30,24,25,29,31
2020-08-01 06시,대전·세종·충남중부내륙,세종,2020-08-05,24,29,24,24,28,30
2020-08-01 06시,대전·세종·충남중부내륙,세종,2020-08-06,24,29,23,24,28,30
2020-08-01 06시,대전·세종·충남중부내륙,세종,2020-08-07,24,28,23,25,27,30
2020-08-01 06시,대전·세종·충남중부내륙,세종,2020-08-08,24,29,23,25,28,30
2020-08-01 06시,대전·세종·충남중부내륙,세종,2020-08-09,23,29,22,24,27,31
2020-08-01 06시,대전·세종·충남중부내륙,세종,2020-08-10,24,30,23,25,28,32
2020-08-01 06시,대전·세종·충남중부내륙,세종,2020-08-11,24,31,23,25,29,32
2020-08-01 06시,충남남서내륙,부여,2020-08-04,24,30,,,,
2020-08-01 06시,충남남서내륙,부여,2020-08-05,24,29,,,,
2020-08-01 06시,충남남서내륙,부여,2020-08-06,24,29,,,,
2020-08-01 06시,충남남서내륙,부여,2020-08-07,24,28,,,,
2020-08-01 06시,충남남서내륙,부여,2020-08-08,24,29,,,,
2020-08-01 06시,충남남서내륙,부여,2020-08-09,23,29,,,,
2020-08-01 06시,충남남서내륙,부여,2020-08-10,24,30,,,,
2020-08-01 06시,충남남서내륙,부여,2020-08-11,24,31,,,,
2020-08-01 06시,충남남서내륙,청양,2020-08-04,24,30,,,,
2020-08-01 06시,충남남서내륙,청양,2020-08-05,24,30,,,,
2020-08-01 06시,충남남서내륙,청양,2020-08-06,24,29,,,,
2020-08-01 06시,충남남서내륙,청양,2020-08-07,24,28,,,,
2020-08-01 06시,충남남서내륙,청양,2020-08-08,23,29,,,,
2020-08-01 06시,충남남서내륙,청양,2020-08-09,23,30,,,,
2020-08-01 06시,충남남서내륙,청양,2020-08-10,23,30,,,,
2020-08-01 06시,충남남서내륙,청양,2020-08-11,24,31,,,,
2020-08-01 06시,충남남동내륙,금산,2020-08-04,24,31,,,,
2020-08-01 06시,충남남동내륙,금산,2020-08-05,24,30,,,,
2020-08-01 06시,충남남동내륙,금산,2020-08-06,24,29,,,,
2020-08-01 06시,충남남동내륙,금산,2020-08-07,24,28,,,,
2020-08-01 06시,충남남동내륙,금산,2020-08-08,23,29,,,,
2020-08-01 06시,충남남동내륙,금산,2020-08-09,23,29,,,,
2020-08-01 06시,충남남동내륙,금산,2020-08-10,23,30,,,,
2020-08-01 06시,충남남동내륙,금산,2020-08-11,23,31,,,,
2020-08-01 06시,충남남동내륙,논산,2020-08-04,25,30,,,,
2020-08-01 06시,충남남동내륙,논산,2020-08-05,25,30,,,,
2020-08-01 06시,충남남동내륙,논산,2020-08-06,24,29,,,,
2020-08-01 06시,충남남동내륙,논산,2020-08-07,24,29,,,,
2020-08-01 06시,충남남동내륙,논산,2020-08-08,24,29,,,,
2020-08-01 06시,충남남동내륙,논산,2020-08-09,24,30,,,,
2020-08-01 06시,충남남동내륙,논산,2020-08-10,24,30,,,,
2020-08-01 06시,충남남동내륙,논산,2020-08-11,24,32,,,,
2020-08-01 06시,강원북서내륙,철원,2020-08-04,23,27,,,,
2020-08-01 06시,강원북서내륙,철원,2020-08-05,23,27,,,,
2020-08-01 06시,강원북서내륙,철원,2020-08-06,23,27,,,,
2020-08-01 06시,강원북서내륙,철원,2020-08-07,23,27,,,,
2020-08-01 06시,강원북서내륙,철원,2020-08-08,22,28,,,,
2020-08-01 06시,강원북서내륙,철원,2020-08-09,22,28,,,,
2020-08-01 06시,강원북서내륙,철원,2020-08-10,23,28,,,,
2020-08-01 06시,강원북서내륙,철원,2020-08-11,23,29,,,,
2020-08-01 06시,강원북서내륙,화천,2020-08-04,23,27,,,,
2020-08-01 06시,강원북서내륙,화천,2020-08-05,23,28,,,,
2020-08-01 06시,강원북서내륙,화천,2020-08-06,23,28,,,,
2020-08-01 06시,강원북서내륙,화천,2020-08-07,23,28,,,,
2020-08-01 06시,강원북서내륙,화천,2020-08-08,22,28,,,,
2020-08-01 06시,강원북서내륙,화천,2020-08-09,22,30,,,,
2020-08-01 06시,강원북서내륙,화천,2020-08-10,23,30,,,,
2020-08-01 06시,강원북서내륙,화천,2020-08-11,23,31,,,,
2020-08-01 06시,강원북동내륙,인제,2020-08-04,23,25,,,,
2020-08-01 06시,강원북동내륙,인제,2020-08-05,23,27,,,,
2020-08-01 06시,강원북동내륙,인제,2020-08-06,23,27,,,,
2020-08-01 06시,강원북동내륙,인제,2020-08-07,23,27,,,,
2020-08-01 06시,강원북동내륙,인제,2020-08-08,22,28,,,,
2020-08-01 06시,강원북동내륙,인제,2020-08-09,22,27,,,,
2020-08-01 06시,강원북동내륙,인제,2020-08-10,22,27,,,,
2020-08-01 06시,강원북동내륙,인제,2020-08-11,21,29,,,,
2020-08-01 06시,강원북동내륙,양구,2020-08-04,24,27,,,,
2020-08-01 06시,강원북동내륙,양구,2020-08-05,23,27,,,,
2020-08-01 06시,강원북동내륙,양구,2020-08-06,23,27,,,,
2020-08-01 06시,강원북동내륙,양구,2020-08-07,23,27,,,,
2020-08-01 06시,강원북동내륙,양구,2020-08-08,22,28,,,,
2020-08-01 06시,강원북동내륙,양구,2020-08-09,22,29,,,,
2020-08-01 06시,강원북동내륙,양구,2020-08-10,23,29,,,,
2020-08-01 06시,강원북동내륙,양구,2020-08-11,23,30,,,,
2020-08-01 06시,강원중부내륙,춘천,2020-08-04,24,27,24,25,27,28
2020-08-01 06시,강원중부내륙,춘천,2020-08-05,24,27,24,25,26,28
2020-08-01 06시,강원중부내륙,춘천,2020-08-06,24,28,24,25,27,29
2020-08-01 06시,강원중부내륙,춘천,2020-08-07,24,27,23,25,26,28
2020-08-01 06시,강원중부내륙,춘천,2020-08-08,23,28,22,24,26,29
2020-08-01 06시,강원중부내륙,춘천,2020-08-09,23,28,22,24,27,30
2020-08-01 06시,강원중부내륙,춘천,2020-08-10,24,29,23,25,28,31
2020-08-01 06시,강원중부내륙,춘천,2020-08-11,24,29,23,24,28,30
2020-08-01 06시,강원중부내륙,홍천,2020-08-04,23,27,,,,
2020-08-01 06시,강원중부내륙,홍천,2020-08-05,23,27,,,,
2020-08-01 06시,강원중부내륙,홍천,2020-08-06,23,27,,,,
2020-08-01 06시,강원중부내륙,홍천,2020-08-07,23,27,,,,
2020-08-01 06시,강원중부내륙,홍천,2020-08-08,22,28,,,,
2020-08-01 06시,강원중부내륙,홍천,2020-08-09,22,29,,,,
2020-08-01 06시,강원중부내륙,홍천,2020-08-10,23,29,,,,
2020-08-01 06시,강원중부내륙,홍천,2020-08-11,23,30,,,,
2020-08-01 06시,강원남서내륙,원주,2020-08-04,24,28,23,25,27,29
2020-08-01 06시,강원남서내륙,원주,2020-08-05,24,28,24,25,27,29
2020-08-01 06시,강원남서내륙,원주,2020-08-06,24,28,23,25,27,29
2020-08-01 06시,강원남서내륙,원주,2020-08-07,24,28,24,25,27,29
2020-08-01 06시,강원남서내륙,원주,2020-08-08,23,29,22,24,28,31
2020-08-01 06시,강원남서내륙,원주,2020-08-09,23,29,22,24,28,30
2020-08-01 06시,강원남서내륙,원주,2020-08-10,24,29,23,24,28,30
2020-08-01 06시,강원남서내륙,원주,2020-08-11,24,31,24,25,30,32
2020-08-01 06시,강원남서내륙,횡성,2020-08-04,23,28,,,,
2020-08-01 06시,강원남서내륙,횡성,2020-08-05,23,28,,,,
2020-08-01 06시,강원남서내륙,횡성,2020-08-06,23,28,,,,
2020-08-01 06시,강원남서내륙,횡성,2020-08-07,23,28,,,,
2020-08-01 06시,강원남서내륙,횡성,2020-08-08,22,28,,,,
2020-08-01 06시,강원남서내륙,횡성,2020-08-09,22,29,,,,
2020-08-01 06시,강원남서내륙,횡성,2020-08-10,23,29,,,,
2020-08-01 06시,강원남서내륙,횡성,2020-08-11,24,31,,,,
2020-08-01 06시,강원남동내륙,영월,2020-08-04,22,29,,,,
2020-08-01 06시,강원남동내륙,영월,2020-08-05,23,29,,,,
2020-08-01 06시,강원남동내륙,영월,2020-08-06,23,28,,,,
2020-08-01 06시,강원남동내륙,영월,2020-08-07,23,28,,,,
2020-08-01 06시,강원남동내륙,영월,2020-08-08,23,28,,,,
2020-08-01 06시,강원남동내륙,영월,2020-08-09,22,29,,,,
2020-08-01 06시,강원남동내륙,영월,2020-08-10,23,30,,,,
2020-08-01 06시,강원남동내륙,영월,2020-08-11,23,31,,,,
2020-08-01 06시,강원남동내륙,정선,2020-08-04,23,28,,,,
2020-08-01 06시,강원남동내륙,정선,2020-08-05,22,28,,,,
2020-08-01 06시,강원남동내륙,정선,2020-08-06,22,27,,,,
2020-08-01 06시,강원남동내륙,정선,2020-08-07,22,27,,,,
2020-08-01 06시,강원남동내륙,정선,2020-08-08,22,28,,,,
2020-08-01 06시,강원남동내륙,정선,2020-08-09,21,27,,,,
2020-08-01 06시,강원남동내륙,정선,2020-08-10,22,28,,,,
2020-08-01 06시,강원남동내륙,정선,2020-08-11,22,29,,,,
2020-08-01 06시,강원남동내륙,평창,2020-08-04,23,27,,,,
2020-08-01 06시,강원남동내륙,평창,2020-08-05,22,27,,,,
2020-08-01 06시,강원남동내륙,평창,2020-08-06,22,27,,,,
2020-08-01 06시,강원남동내륙,평창,2020-08-07,22,27,,,,
2020-08-01 06시,강원남동내륙,평창,2020-08-08,22,27,,,,
2020-08-01 06시,강원남동내륙,평창,2020-08-09,21,28,,,,
2020-08-01 06시,강원남동내륙,평창,2020-08-10,22,29,,,,
2020-08-01 06시,강원남동내륙,평창,2020-08-11,22,30,,,,
2020-08-01 06시,강원중부산지,대관령,2020-08-04,21,26,,,,
2020-08-01 06시,강원중부산지,대관령,2020-08-05,20,25,,,,
2020-08-01 06시,강원중부산지,대관령,2020-08-06,20,25,,,,
2020-08-01 06시,강원중부산지,대관령,2020-08-07,20,25,,,,
2020-08-01 06시,강원중부산지,대관령,2020-08-08,18,24,,,,
2020-08-01 06시,강원중부산지,대관령,2020-08-09,18,25,,,,
2020-08-01 06시,강원중부산지,대관령,2020-08-10,19,24,,,,
2020-08-01 06시,강원중부산지,대관령,2020-08-11,19,26,,,,
2020-08-01 06시,강원남부산지,태백,2020-08-04,22,27,,,,
2020-08-01 06시,강원남부산지,태백,2020-08-05,21,26,,,,
2020-08-01 06시,강원남부산지,태백,2020-08-06,21,26,,,,
2020-08-01 06시,강원남부산지,태백,2020-08-07,20,26,,,,
2020-08-01 06시,강원남부산지,태백,2020-08-08,20,25,,,,
2020-08-01 06시,강원남부산지,태백,2020-08-09,19,26,,,,
2020-08-01 06시,강원남부산지,태백,2020-08-10,20,26,,,,
2020-08-01 06시,강원남부산지,태백,2020-08-11,20,27,,,,
2020-08-01 06시,강원북부동해안,속초,2020-08-04,25,29,,,,
2020-08-01 06시,강원북부동해안,속초,2020-08-05,24,28,,,,
2020-08-01 06시,강원북부동해안,속초,2020-08-06,24,28,,,,
2020-08-01 06시,강원북부동해안,속초,2020-08-07,24,28,,,,
2020-08-01 06시,강원북부동해안,속초,2020-08-08,22,27,,,,
2020-08-01 06시,강원북부동해안,속초,2020-08-09,22,27,,,,
2020-08-01 06시,강원북부동해안,속초,2020-08-10,23,27,,,,
2020-08-01 06시,강원북부동해안,속초,2020-08-11,24,29,,,,
2020-08-01 06시,강원북부동해안,고성,2020-08-04,25,29,,,,
2020-08-01 06시,강원북부동해안,고성,2020-08-05,24,27,,,,
2020-08-01 06시,강원북부동해안,고성,2020-08-06,24,28,,,,
2020-08-01 06시,강원북부동해안,고성,2020-08-07,23,28,,,,
2020-08-01 06시,강원북부동해안,고성,2020-08-08,22,26,,,,
2020-08-01 06시,강원북부동해안,고성,2020-08-09,22,27,,,,
2020-08-01 06시,강원북부동해안,고성,2020-08-10,22,27,,,,
2020-08-01 06시,강원북부동해안,고성,2020-08-11,24,30,,,,
2020-08-01 06시,강원북부동해안,양양,2020-08-04,26,30,,,,
2020-08-01 06시,강원북부동해안,양양,2020-08-05,24,29,,,,
2020-08-01 06시,강원북부동해안,양양,2020-08-06,25,29,,,,
2020-08-01 06시,강원북부동해안,양양,2020-08-07,24,28,,,,
2020-08-01 06시,강원북부동해안,양양,2020-08-08,23,27,,,,
2020-08-01 06시,강원북부동해안,양양,2020-08-09,23,27,,,,
2020-08-01 06시,강원북부동해안,양양,2020-08-10,23,28,,,,
2020-08-01 06시,강원북부동해안,양양,2020-08-11,25,31,,,,
2020-08-01 06시,강원중부동해안,강릉,2020-08-04,26,33,25,27,32,34
2020-08-01 06시,강원중부동해안,강릉,2020-08-05,25,32,25,26,31,33
2020-08-01 06시,강원중부동해안,강릉,2020-08-06,25,32,25,26,31,33
2020-08-01 06시,강원중부동해안,강릉,2020-08-07,25,32,24,25,30,33
2020-08-01 06시,강원중부동해안,강릉,2020-08-08,24,31,23,25,29,32
2020-08-01 06시,강원중부동해안,강릉,2020-08-09,23,31,22,24,29,33
2020-08-01 06시,강원중부동해안,강릉,2020-08-10,23,31,21,25,29,32
2020-08-01 06시,강원중부동해안,강릉,2020-08-11,25,30,23,26,29,31
2020-08-01 06시,강원남부동해안,동해,2020-08-04,24,28,,,,
2020-08-01 06시,강원남부동해안,동해,2020-08-05,23,28,,,,
2020-08-01 06시,강원남부동해안,동해,2020-08-06,23,27,,,,
2020-08-01 06시,강원남부동해안,동해,2020-08-07,23,27,,,,
2020-08-01 06시,강원남부동해안,동해,2020-08-08,22,26,,,,
2020-08-01 06시,강원남부동해안,동해,2020-08-09,22,28,,,,
2020-08-01 06시,강원남부동해안,동해,2020-08-10,22,27,,,,
2020-08-01 06시,강원남부동해안,동해,2020-08-11,23,28,,,,
2020-08-01 06시,강원남부동해안,삼척,2020-08-04,25,30,,,,
2020-08-01 06시,강원남부동해안,삼척,2020-08-05,24,29,,,,
2020-08-01 06시,강원남부동해안,삼척,2020-08-06,23,29,,,,
2020-08-01 06시,강원남부동해안,삼척,2020-08-07,24,28,,,,
2020-08-01 06시,강원남부동해안,삼척,2020-08-08,23,27,,,,
2020-08-01 06시,강원남부동해안,삼척,2020-08-09,22,30,,,,
2020-08-01 06시,강원남부동해안,삼척,2020-08-10,23,28,,,,
2020-08-01 06시,강원남부동해안,삼척,2020-08-11,24,31,,,,
2020-08-01 06시,울릉.독도,울릉도,2020-08-04,23,27,23,24,26,28
2020-08-01 06시,울릉.독도,울릉도,2020-08-05,24,27,24,25,27,29
2020-08-01 06시,울릉.독도,울릉도,2020-08-06,23,27,22,24,26,28
2020-08-01 06시,울릉.독도,울릉도,2020-08-07,23,26,23,24,25,27
